gene,Absorptive,B_plasma,Basal,Conventional_CD4,Conventional_CD8,Cycling_T/NK,Cycling_endothelia,Cycling_epithelia,DC,Enteroendocrine,Epithelial_progenitor,Epithelial_stem,Erythrocyte,Fibroblast,Glia,Granulocyte,Immature_B,Intestinal_Cajal_cell,Keratinocyte,Lymphatic_endothelia,Lymphoid_stromal_cell,Macrophage,Mature_B,Megakaryocyte/platelet,Melanocyte,Mesoderm,Mesothelium,Microfold,Monocyte,Myoblast/myocyte,Myofibroblast,NK,Neuron,Neuron_progenitor,Pericyte,Salivary/Submucosal_glands,Secretory,Smooth_muscle,Transit_amplifying,Treg,Unconventional_T/ILC,Vascular_endothelia,signature_variance
BCAP29,1.0,1.0,1.0,1.0,1.0,32.7366956192856,125.688928427462,1.0,1.0,1.0,1.0,1.0,1.0,79.0975762378278,1.0,1.0,1.0,169.520269775118,36.7487532352052,191.090405953189,56.9077505727589,1.0,1.0,1.0,85.8355162789756,61.8262376531728,40.4094873346829,1.0,1.0,46.1687235836344,73.4166032259389,1.0,46.4098492159786,1.0,72.162589554415,1.0,1.0,137.448126297249,1.0,1.0,1.0,139.656220531717,3.3154899412285723
FABP2,1034.91908757942,1.0,1.0,1.0,1.0,1.0,1.0,56.7617005041571,1.0,1.0,103.417279783876,77.4786500860316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2286.73403469443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.071579066317,1.0,108.419400788371,1.0,1.0,1.0,3.3148419425885387
SYNGR2,97.8365614108092,76.2207917046531,61.6862508061715,1.0,1.0,46.8869388739253,53.2945359778867,130.068308902026,274.491427848581,83.6788826707851,76.4576466948872,97.2729680393369,89.934872129915,1.0,57.2029496920598,89.1040222546929,317.945621987914,79.8403425326482,83.6076235106697,132.573979670272,1.0,312.739722908283,352.562039976969,205.164967862393,1.0,1.0,115.431559233918,249.330269085588,168.881977373385,31.6542341940479,1.0,65.800421839731,1.0,1.0,1.0,131.669054823157,206.206894065077,102.215591017391,152.300230356719,131.347561551239,117.776567481393,140.540154270067,3.3129238081785397
MKNK2,61.692144584546,1.0,82.4161818949581,1.0,1.0,1.0,61.0542805597573,73.0807095331946,49.9071150392286,90.2111778017343,52.8592962793569,42.3772511534048,1.0,1.0,1.0,1.0,97.4336020723039,1.0,104.612857461123,104.121609967984,1.0,97.0607838530041,72.2027045652268,1.0,1.0,1.0,1.0,68.7962837399203,104.610089488982,35.6191958112704,1.0,1.0,1.0,1.0,1.0,53.7738240535594,59.9587292364693,1.0,61.063314350501,1.0,1.0,101.904993869631,3.312139122266343
SORBS3,1.0,1.0,1.0,1.0,1.0,1.0,61.3993385475628,28.240204529974,1.0,1.0,45.1941759172131,1.0,1.0,104.67758079148,62.9009564804575,1.0,1.0,101.62879598468,1.0,116.606726781672,58.4283047471631,1.0,1.0,1.0,60.3247176016574,131.298086873581,69.4236447587049,1.0,1.0,53.5870509837072,117.870435537949,1.0,1.0,56.5459677102004,195.6601180876,1.0,1.0,86.9350144887317,1.0,1.0,1.0,39.0950849003594,3.310425456202363
IL11RA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119.560203098648,94.0667677321893,1.0,1.0,144.225090765051,1.0,1.0,201.144086446256,1.0,1.0,1.0,1.0,148.920364401982,103.763756893166,1.0,1.0,172.46612959508,152.794351654282,1.0,1.0,65.9781646826878,59.9719824841714,1.0,1.0,92.3196273770135,1.0,1.0,1.0,1.0,3.308113884816058
SELL,1.0,1.0,1.0,168.220316552947,128.036663546493,103.885190066909,1.0,1.0,58.8323095430071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,415.661992894343,1.0,1.0,1.0,1.0,1.0,196.466320308438,1.0,1.0,1.0,1.0,1.0,159.531626383338,1.0,1.0,108.745818593873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,236.005470549483,1.0,1.0,3.308063280618384
TFF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1383.17597193243,1.0,256.444490524105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.530260224193,7606.56990438814,1.0,1.0,1.0,1.0,1.0,3.307747657749131
CXADR,102.397467545411,1.0,79.4199755736794,1.0,1.0,1.0,1.0,80.014606238271,1.0,128.072490102104,141.741343495368,63.6440197776431,1.0,1.0,1.0,1.0,1.0,1.0,58.0171136318187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.022115851311,126.676333108989,1.0,1.0,1.0,1.0,131.049623903894,1.0,1.0,50.0579124562091,150.150040508611,1.0,56.9311136921905,1.0,1.0,1.0,3.3046935246548945
PAICS,1.0,1.0,121.380657362801,1.0,1.0,73.5395264199611,85.8623751199379,120.786359500221,1.0,1.0,94.1186353953791,67.1474190381524,1.0,56.9500054379981,62.8207785664472,1.0,1.0,48.9634147322333,1.0,70.24930493838,64.5467095063957,1.0,1.0,1.0,48.1203280470699,49.4868427563893,103.255783566039,1.0,1.0,78.2573991638726,1.0,1.0,1.0,108.115220688003,62.9888816558446,1.0,1.0,45.4586481941913,55.0587552777471,1.0,1.0,1.0,3.3044086272604183
MCUB,1.0,1.0,1.0,136.663496956372,83.8584340641074,182.080957455807,59.4340911637905,1.0,57.4767844135974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.1883406020182,67.9973578364582,1.0,51.9744266909395,1.0,1.0,130.190069270385,1.0,1.0,1.0,31.6267028154932,1.0,76.6295280880881,1.0,1.0,72.0636698655673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.462088622059,97.677053461199,64.0621562007342,3.304345275520241
IRF8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276.853773347921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,381.927221787547,96.3234433485033,1.0,1.0,109.070188571869,262.747781557387,375.323118674975,1.0,1.0,1.0,1.0,1.0,111.776380344657,1.0,1.0,109.617002409019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3038128694936666
ADAM10,42.6788323565201,1.0,1.0,1.0,1.0,64.1818157934034,102.284117102166,27.0339881402177,1.0,1.0,51.926698498614,26.7047798658473,1.0,1.0,48.4012533589514,1.0,1.0,1.0,1.0,186.218842282481,1.0,46.8818687289963,1.0,409.329930724786,79.9588090773196,1.0,47.8227344076388,34.8556330851364,71.2117016132237,47.8460447302343,1.0,78.4896592525265,1.0,36.2623469974937,1.0,1.0,1.0,1.0,72.5618006205864,99.3965780887549,68.7599717373246,79.6139180470634,3.303418015105292
GLTP,44.4739997251621,1.0,78.1492955410334,1.0,1.0,1.0,65.0421756531268,87.854133264951,1.0,1.0,1.0,1.0,1.0,1.0,133.440029113727,1.0,1.0,64.0159849434626,392.525795516256,88.9044012680384,1.0,1.0,1.0,95.5715929931908,1.0,1.0,1.0,34.8230030829809,1.0,35.7298020374747,63.1942841944383,1.0,1.0,90.9832361131134,66.7006015591168,39.1846512889587,1.0,1.0,1.0,1.0,1.0,78.1499003168802,3.301623121071599
TSC22D4,1.0,1.0,1.0,120.136976252896,110.860465452469,118.448149767492,57.3087089967703,31.465036396057,63.006776767431,55.0575237180612,34.916286493344,1.0,1.0,1.0,248.598785347818,1.0,1.0,139.132574755137,51.537577060445,96.7005961790225,49.9599237237386,59.9626541902546,78.5008171720504,708.066451580369,1.0,77.4773151942634,45.9141403112519,40.4418496889011,1.0,100.468965220175,58.3191165578409,153.587033150415,40.8464303409865,92.4301979440672,100.446469798824,41.5427651951178,1.0,74.5656358256521,1.0,110.310952504328,126.905499013586,1.0,3.3015153657539895
AXL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.307118112473,1.0,1.0,1.0,1.0,114.331956903256,75.3520591095051,1.0,1.0,143.490289574649,1.0,1.0,1.0,303.7634051569,1.0,1.0,1.0,86.0305555788015,67.8825579040701,1.0,1.0,48.1551646770494,107.525388579897,1.0,1.0,1.0,181.675360631019,1.0,1.0,132.838544116196,1.0,1.0,1.0,1.0,3.3003018061009275
BCL11A,1.0,1.0,84.3316007618685,1.0,1.0,1.0,1.0,33.3529839044538,56.4053136105293,1.0,87.3062445637889,84.254399386364,1.0,1.0,1.0,1.0,308.292573717511,110.118915541977,1.0,1.0,1.0,1.0,183.266230836354,1.0,1.0,104.300999164631,58.7166933465168,1.0,1.0,1.0,1.0,1.0,1.0,73.5553362909813,1.0,50.6740725846737,1.0,114.245540482403,42.2977088293492,1.0,1.0,1.0,3.2981409754109374
ARHGAP9,1.0,1.0,1.0,80.0477617787637,122.733172189535,86.3317344669698,1.0,1.0,39.74668072827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123.09929870327,1.0,1.0,1.0,1.0,54.045571551074,89.745658096677,189.18215761385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,307.742849623266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.069248233246,220.48793525788,1.0,3.297616332791827
CA2,540.300674679195,1.0,1.0,1.0,1.0,1.0,1.0,156.940129948426,1.0,104.209433087864,61.1620279970387,1.0,37.9919024077843,1.0,1.0,1.0,1.0,56.9960209854714,1.0,1.0,1.0,1.0,1.0,95.5715929931908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126.105059175589,447.261671633424,1.0,103.893729268265,1.0,1.0,1.0,3.2961065051497207
TCEAL7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.192085779865,119.282023386954,1.0,1.0,141.641268736983,1.0,1.0,73.5531679320772,1.0,1.0,1.0,1.0,154.372388470348,45.1872936071156,1.0,1.0,54.9424202643039,121.433631926469,1.0,367.637868753669,97.2619779754674,51.9239362250337,1.0,1.0,79.675290056997,1.0,1.0,1.0,1.0,3.2948313547346055
ADSL,1.0,1.0,48.6722270287018,1.0,1.0,83.6093748299802,89.070215384084,48.971902796521,44.7487216631235,1.0,72.9787002066194,46.1008607553541,69.6397728192583,49.2942080634204,87.474035988058,1.0,1.0,109.426954692439,1.0,1.0,52.3293434939159,1.0,1.0,205.164967862393,61.0842830495136,91.57268837981,95.8662823589533,1.0,1.0,89.2899607933245,69.0005082578657,1.0,94.0986950854838,80.7617674678124,60.5476919078123,1.0,1.0,81.2215723505932,35.4509608513059,1.0,60.0469641442273,1.0,3.29355181428896
ENG,1.0,1.0,1.0,1.0,1.0,1.0,690.954453774115,1.0,49.1034088864838,1.0,1.0,1.0,1.0,108.896589616207,1.0,1.0,1.0,1.0,1.0,165.586997276649,1.0,106.440857544428,1.0,205.164967862393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.5960263220967,1.0,1.0,1.0,1.0,1.0,1.0,677.775296143594,3.290218215253078
BIN2,1.0,1.0,1.0,96.0018302166432,173.122136974069,163.7648280831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.356589177775,1.0,409.329930724786,1.0,1.0,1.0,1.0,74.8771074221838,1.0,1.0,286.259106011617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.435600757502,149.014236488897,1.0,3.2895262449074805
RRAGA,1.0,1.0,51.3764274208826,1.0,1.0,36.0513713165955,103.866007885115,31.5546926889008,1.0,70.0802284362712,47.156860572203,25.2323100539182,1.0,128.383586239658,120.527090521041,87.4553007298741,1.0,167.158847293951,33.8119802683019,134.754757269025,110.580562877442,43.5974624039893,1.0,1.0,127.415238446037,127.503680076713,75.1431424303639,42.7628072745533,1.0,114.383961836918,119.195781799375,1.0,157.432102013222,104.732147294734,132.002009802256,23.1191009069484,1.0,104.680974655872,44.693339573117,1.0,1.0,142.265653307573,3.2886111985829722
VPS13C,1.0,1.0,1.0,66.3286880522247,81.771031228401,51.7202261687711,41.6749115294102,1.0,63.7524166935303,53.8514754664328,34.8282806573294,1.0,1.0,1.0,1.0,1.0,104.46700761157,1.0,1.0,99.8174903244588,1.0,107.781523106507,99.9043143698987,1.0,76.307504586992,1.0,1.0,27.8788626584588,120.517332386865,1.0,1.0,82.6364471044331,1.0,1.0,1.0,1.0,1.0,1.0,43.6772269434321,95.2411086634508,101.834412820153,62.2256477622509,3.286564944363558
SMCHD1,72.2653730059251,45.3335086004411,1.0,197.30805909789,237.293681213268,149.74730657566,53.0658657517557,32.1175559228096,76.062571597716,1.0,40.481239854508,28.0910371681745,1.0,97.7739643367266,1.0,1.0,293.854444407177,59.1702310985696,1.0,64.3356038108323,1.0,1.0,220.011323389964,1.0,50.1428066669747,69.1214256237132,29.6652457828375,38.9675581288733,120.557531388733,1.0,1.0,128.386654813713,1.0,53.0992307815947,62.3703124256339,38.6661926237339,1.0,64.9885158638897,61.9115685454917,261.494019053085,164.319697991491,82.2582435165014,3.2865192524691933
GLRX5,1.0,1.0,38.4173195263035,1.0,1.0,47.2638640600344,116.47657057227,68.8612103566022,1.0,51.1973863934166,43.9609556345804,30.8507346872609,277.790842984136,92.4910019590493,59.7325024621398,1.0,1.0,113.682365939891,1.0,58.8707274541492,67.6365972916178,1.0,1.0,1.0,72.1195403234238,86.2867882575296,111.638934447869,26.9518630672018,1.0,66.8194070806038,1.0,1.0,119.699602186466,86.9091232699492,75.8785064923996,64.644129793306,1.0,78.9154422942774,64.956383522489,1.0,1.0,63.0354722965263,3.2850604477211385
GPX7,1.0,1.0,1.0,1.0,1.0,1.0,77.0248763754698,1.0,1.0,1.0,32.7525320435408,1.0,1.0,101.042156458038,60.7344358226192,1.0,1.0,157.69355465326,1.0,1.0,54.0278474865487,1.0,1.0,205.164967862393,1.0,165.570039298338,82.220973445125,1.0,1.0,58.4373765643381,72.0087645787624,1.0,50.9304427861634,55.0016644393191,66.0808119156173,1.0,1.0,99.41035634613,1.0,1.0,1.0,1.0,3.2836428215766578
PDLIM2,55.215987801796,1.0,46.5486573854508,75.4237996690917,90.3353543255011,57.6550276997128,39.667563548046,23.6292156748875,1.0,1.0,31.8265957074979,1.0,1.0,169.103195151186,66.2985424766829,1.0,1.0,1.0,77.1656414676541,53.2903425319447,69.0247174021729,75.894499348904,1.0,1.0,1.0,118.450332003753,52.115604463712,62.2178930120269,1.0,1.0,135.627704002859,109.536982728407,1.0,1.0,121.878954103323,35.152391054762,1.0,55.0630110424322,1.0,1.0,101.372471236744,1.0,3.282783144936839
CSRNP1,1.0,1.0,1.0,120.800071574887,123.679341503422,54.0657111443752,1.0,1.0,66.4790050714099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0687127565446,1.0,1.0,1.0,1.0,55.9013886591331,77.79507261783,1.0,1.0,1.0,1.0,57.6647194000523,120.55585365545,1.0,1.0,153.029898129412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.909390808999,168.73276634545,57.2449479962798,3.282673688937581
SNAP23,46.2000664751324,1.0,39.2634468428885,1.0,1.0,1.0,134.911826025227,29.2766495942607,95.1123928013725,1.0,44.9381215219013,38.7095366238923,1.0,1.0,1.0,95.6175441097312,119.69893761004,65.087947394132,1.0,106.695153579542,52.3421137080971,135.1464993654,102.245379530456,566.507501214082,69.4918953498384,1.0,30.4135418351543,71.0349624928608,62.3804067469469,37.619199268629,60.8350879919865,60.8295138037081,1.0,1.0,49.0141222456074,32.0594811372206,1.0,1.0,1.0,1.0,56.0648886136064,113.691097443917,3.281577299328446
CFLAR,58.3773778488153,138.5182547317,1.0,144.712367106019,123.471121197832,133.696865661364,150.342912396994,36.2079724935973,203.993525494513,77.8710306380389,41.825099608998,45.1329508619278,1.0,83.5560947218345,1.0,1.0,1.0,59.4317645839296,48.6232196133467,95.391269456524,49.4593021650804,142.933109738657,101.149327796002,190.143185986382,1.0,1.0,43.015246154587,158.223346460678,307.400736311828,1.0,1.0,330.926601708953,1.0,1.0,55.9032263965047,39.1029951920585,58.0925461495856,69.4979359132932,63.3688397198877,193.468506756745,192.124206589007,186.814578188982,3.278459681126423
CRBN,1.0,1.0,39.5929654817563,94.8671801690288,1.0,50.1047215839087,92.2314692537757,36.8471901050284,1.0,1.0,52.00897196417,39.8813937611025,1.0,92.2864271664786,74.4552455232839,263.211064439885,1.0,60.5505370102522,1.0,104.300544102454,63.7589475691064,1.0,1.0,1.0,71.5343363650671,59.9282441252369,60.4329222445376,1.0,1.0,59.6330346308476,75.5257787253807,96.2814524363255,60.7051770509566,84.8858303587892,54.8181254437728,1.0,1.0,65.0331320900173,1.0,1.0,79.9796779795891,131.135614223108,3.2762183185565483
PRKCB,1.0,1.0,1.0,92.3662994808054,71.4545222833408,81.0928310355572,1.0,1.0,57.9347673255183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,277.965398247673,1.0,1.0,1.0,1.0,95.977794742848,176.583878839976,398.77246262132,1.0,1.0,1.0,1.0,123.239890263196,1.0,1.0,132.435311983953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2756879478032848
IL16,1.0,1.0,1.0,126.629470409329,157.504294327333,129.655370785565,1.0,1.0,73.1179299440611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,208.34856438254,1.0,1.0,1.0,1.0,59.5471694761149,144.19688852005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,193.66393391416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,139.719489850123,141.929288357286,1.0,3.2749574747989514
MIER1,34.8569980202348,1.0,1.0,96.2329845477987,94.5889935282355,76.2505144739659,59.5641115296876,25.7535324480983,1.0,1.0,1.0,1.0,1.0,82.1006502714089,1.0,112.021468640924,1.0,55.8591752362723,1.0,71.034657883076,47.9283712218353,1.0,49.6739354440953,190.143185986382,81.89624962211,1.0,29.6091543571374,45.9080712600074,1.0,1.0,55.0333179715332,93.68835204618,1.0,1.0,77.9955956982316,1.0,1.0,1.0,33.4118835914488,80.8033474781875,107.219531497337,112.372393720396,3.2749167981245844
SERINC2,197.91631465466,1.0,70.1859129493172,1.0,1.0,1.0,1.0,57.0723837206908,1.0,105.246991193601,55.3506224111203,53.7112703451197,1.0,1.0,1.0,1.0,1.0,1.0,61.7163171970341,1.0,1.0,1.0,1.0,1.0,1.0,52.3425913713745,1.0,152.28438453184,1.0,138.109022425231,1.0,1.0,47.4262615248266,1.0,1.0,115.692446542852,110.848951287932,1.0,89.4845975637997,1.0,1.0,1.0,3.274599032444728
AC007952.4,109.738764657814,104.927318886505,1.0,1.0,1.0,51.3353778598029,1.0,1.0,93.1344991170048,1.0,1.0,95.3501475731275,1.0,72.4040056587308,1.0,1.0,1.0,1.0,1.0,1.0,100.668790786182,243.076189790428,1.0,1.0,1.0,1.0,1.0,1.0,132.590852611377,72.4349866977312,1.0,155.387250964372,1.0,1.0,1.0,1.0,1.0,1.0,79.1437737255002,1.0,1.0,1.0,3.272378177797883
NES,1.0,1.0,1.0,1.0,1.0,1.0,166.579174552495,1.0,1.0,1.0,1.0,1.0,1.0,73.4860671964526,148.389806356982,1.0,1.0,102.486154438927,1.0,1.0,65.0419381013553,1.0,1.0,1.0,1.0,55.7018423500509,1.0,1.0,1.0,136.496704607271,51.5370641549969,1.0,51.0620089555163,114.734396878515,132.561450640465,1.0,1.0,86.3932335310459,1.0,1.0,1.0,98.1751784386451,3.2673952773888773
KDM6B,1.0,1.0,1.0,1.0,104.539191772172,1.0,63.9957895414123,1.0,140.995193555862,84.7923695685278,1.0,1.0,1.0,1.0,1.0,184.373463038716,96.4658898089973,1.0,1.0,1.0,1.0,75.1167535149403,1.0,1.0,1.0,1.0,38.1284177095381,40.6981485028972,242.910368648389,1.0,1.0,65.3631544383269,54.0559305314565,1.0,1.0,1.0,1.0,1.0,55.5445699999062,1.0,89.217265378128,1.0,3.2668442643182773
AKNA,1.0,1.0,1.0,124.781561463415,251.512825181094,134.157566446041,1.0,1.0,70.6156241458798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.9051864218703,1.0,1.0,1.0,1.0,83.3351071903577,1.0,1.0,1.0,1.0,1.0,1.0,93.5990362810254,1.0,1.0,238.350771972394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.396112222103,201.396000879507,1.0,3.264780904009778
NUDT4,72.9680583722413,1.0,49.7832299833451,1.0,1.0,70.5785741269321,80.8096690227635,47.2909525999039,1.0,130.471518206049,134.213815052323,66.0165956189187,381.749591943651,90.5292994357187,250.837047328349,1.0,73.1656590270802,80.0934585257062,1.0,117.030529682002,45.5724513550838,1.0,62.1151204589656,613.494858587178,1.0,87.5449954280587,40.7693555562352,54.4601469357498,1.0,67.9002533770337,77.4053354077522,1.0,54.4076551824284,155.557880472246,111.923323108271,50.8742257202055,1.0,114.062196015867,41.014933728152,1.0,82.4027914453715,57.9494853239151,3.2643360076966785
EMB,1.0,30.8943190976622,1.0,170.402514245423,159.422763973187,154.845659078173,1.0,1.0,40.1609634752095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.8400689680201,1.0,1.0,1.0,1.0,1.0,66.3872300843182,1.0,1.0,1.0,1.0,211.473817813293,44.7125308986154,1.0,1.0,141.833368938825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.926223917854,143.298482940763,1.0,3.263512547010364
BACE2,1.0,1.0,1.0,1.0,1.0,1.0,49.3529722578883,32.2525163125104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,156.338896218189,1.0,49.367797616012,28.3012296163558,202.946195569876,70.4509604307041,1.0,1.0,1.0,356.608561556027,1.0,1.0,1.0,1.0,1.0,70.192302855779,1.0,1.0,1.0,1.0,114.648712124643,123.757889209878,62.7820651512785,40.9919794524909,1.0,1.0,79.2062499255638,3.260897591132083
TWF2,1.0,1.0,1.0,1.0,106.32401475304,119.256607631318,51.8733612661419,34.7711977343405,105.760992299614,1.0,26.7700248996764,1.0,1.0,67.0987220425603,61.2431504915017,1.0,1.0,57.0348840810665,24.5032817345212,66.3964972560982,1.0,84.388149190124,66.9255325747441,613.494858587178,1.0,53.3740369690709,45.058656251421,31.9471851817194,101.907390768854,41.1398208371977,1.0,96.8078574604975,41.473830557909,40.6600229246618,62.0529598266901,1.0,1.0,1.0,1.0,65.0085323956536,110.645550243133,1.0,3.2591038316768812
ASL,145.704856102213,1.0,1.0,1.0,1.0,1.0,63.0966538264425,99.5596357534765,1.0,107.244642782704,116.348485756693,97.7297225741729,1.0,1.0,1.0,1.0,1.0,1.0,19.8191583664767,74.0692962011683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.6914521414581,1.0,1.0,1.0,1.0,96.1837440561999,1.0,1.0,1.0,154.568657932438,1.0,150.629676949116,1.0,1.0,72.1475850760201,3.2569250685288718
GIMAP1,1.0,1.0,1.0,78.9023658708597,150.995729424889,91.4493063963357,143.697191175648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,230.295580499359,1.0,71.7688352108429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.701795386211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.5623891129928,144.985972649729,230.839198595583,3.2531910842187375
RICTOR,1.0,1.0,1.0,62.7647408594912,80.5018639223741,58.276417959264,50.1526863452019,1.0,35.2308523542575,90.2612007275759,38.7413085326093,1.0,1.0,1.0,40.7780251134563,1.0,87.3583323291555,1.0,1.0,1.0,1.0,1.0,69.8295165469931,1.0,1.0,62.1803152531016,73.7985549104493,1.0,1.0,1.0,1.0,110.386003360049,82.64562293771,44.3513030995982,1.0,1.0,1.0,61.2866346486459,1.0,154.343440238262,101.660055277144,82.5203606693164,3.2479827854720336
FAM120A,93.3128055618433,1.0,1.0,1.0,1.0,51.6936439861677,66.2931019858624,85.524440925371,60.5472547334197,82.1044499912566,46.8562667212821,60.714179610988,1.0,1.0,1.0,1.0,1.0,1.0,43.7646098678308,55.0603413807875,1.0,78.2912370839761,1.0,1.0,71.4689448867022,1.0,1.0,48.3223698937386,84.4918474032082,41.8182772459433,1.0,1.0,1.0,1.0,70.1827991235982,60.141257586844,113.543811524082,1.0,131.396254063066,1.0,1.0,79.1387237264916,3.2475802195913595
PHYKPL,111.288742415284,1.0,1.0,85.8850164759653,94.2241448011672,79.34125514362,29.9571153369702,1.0,56.3171574953754,1.0,72.1244462960572,36.29772330951,1.0,70.6202450312787,1.0,1.0,99.1194040213883,71.2899576788591,1.0,83.731961298197,68.0685639894901,1.0,72.6717845342497,1.0,1.0,48.9005302411828,45.4331690491891,58.0336810422164,1.0,53.9224470175655,75.3372945683114,148.508674926405,1.0,1.0,1.0,1.0,49.5713581939604,65.1393994149672,47.7261773147772,1.0,146.318879748142,1.0,3.243594234429746
HYAL2,1.0,1.0,1.0,1.0,1.0,1.0,276.208477095694,35.5359598612817,1.0,1.0,45.4725893975207,1.0,1.0,1.0,1.0,1.0,1.0,68.1625659295945,1.0,569.732213244059,1.0,1.0,1.0,1.0,1.0,60.2860751244585,69.0744401675552,1.0,1.0,41.7994246543443,69.3412578324403,1.0,41.1280476513634,67.1670868189132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,358.18111673987,3.2410295943671286
NUCB2,1.0,179.324678688071,1.0,97.4883869841304,170.917378298498,268.536835185852,107.48471715486,67.9777765328753,47.195793174045,102.038344712908,29.7080142877856,33.0855534078907,1.0,134.609561477941,88.6644504313331,86.4190370401431,1.0,60.6868597517778,232.988460614287,89.6443050550023,98.3516503768082,1.0,1.0,1.0,1.0,70.672083345644,129.711285286267,1.0,1.0,61.3420799798388,124.763659605173,100.348499108276,80.41301230443,62.0544356860627,46.6336746895208,486.82507415284,148.755008840272,69.8843613986093,41.377760849701,1.0,139.609163714459,125.372023940058,3.237942814206293
COMTD1,177.499254368627,1.0,111.9590364552,1.0,1.0,37.8778012420567,1.0,144.576157060186,1.0,93.447575167897,38.6894514343562,49.4960584444952,1.0,1.0,1.0,1.0,1.0,1.0,149.173478312022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,269.309599592234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.4216742370846,84.9265151278549,1.0,145.132290587201,1.0,1.0,1.0,3.236766627256114
EPHX2,120.067953920815,1.0,1.0,1.0,1.0,1.0,1.0,80.7259641224085,1.0,121.393385673253,234.489782938729,162.071344381775,1.0,1.0,1.0,1.0,1.0,32.7393905466396,35.4086748403066,1.0,71.5404348307554,1.0,1.0,1.0,1.0,52.5720445080659,48.8245409641545,248.228347850306,1.0,1.0,55.9836405061719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.4149414627135,1.0,1.0,1.0,3.2360530506615492
FGL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,459.329612067641,1.0,1.0,1.0,1.0,1.0,280.60736780053,1.0,1.0,1.0,1.0,272.277305143514,1.0,682.699323201515,1.0,1.0,1.0,1.0,1.0,1.0,418.479988282388,77.424758295932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.235842675255173
SPPL2A,105.956412504072,1.0,37.978313635059,1.0,1.0,62.0864106328606,69.2416125349192,1.0,59.0539160364488,1.0,1.0,1.0,1.0,57.3799719739419,75.0742674242335,1.0,1.0,1.0,1.0,142.211565230967,70.056264026961,81.531589958987,1.0,95.5715929931908,78.9302936217879,49.9635515626086,32.6312042859387,126.576314587342,86.7054231435744,1.0,67.1641447404753,81.254514590919,1.0,1.0,71.4571588958993,37.2920699683597,54.5870613896115,1.0,39.2197330010708,1.0,83.8321749291693,88.0732290237833,3.235108909193197
