donor_id,status,annotation2v2,fraction,n_cells,bile_acid_transport_mean,ecm_remodeling_mean,epithelial_repair_mean,fatty_acid_metabolism_mean,glycolysis_mean,hypoxia_mean,inflammation_mean,oxidative_phosphorylation_mean,retinoid_vitamin_a_mean,epithelial_bile_urea_transport_mean,fibrotic_amino_acid_transport_mean
100629,F,Follicular helper T cells,imu,70,0.0013930046,0.0054869973,0.008138204,0.02480167,0.11431374,0.086976975,0.048969,0.15392171,0.00089959387,0.0055073556,0.025735324
100629,F,GZMB-hi B cell,imu,29,0.0,0.004314439,0.03774445,0.09239358,0.11819068,0.12431444,0.042058393,0.26512176,0.0064162854,0.0,0.13767506
100629,F,GZMK-hi CD8 T cells,imu,95,0.0,0.0069460655,0.0,0.013891306,0.11217788,0.10630522,0.053155508,0.115870655,0.002722565,0.008656208,0.0966238
100629,F,Goblet cells,imu,232,0.04457961,0.017712561,1.0818865,0.17082402,0.13792065,0.11201272,0.03805865,0.21144933,0.024860509,0.06116635,0.09399806
100629,F,ILCs,imu,28,0.002906976,0.03879722,0.027975379,0.053652655,0.1599238,0.2086103,0.17439476,0.16334017,0.0038101093,0.01615599,0.06091482
100629,F,Inflammatory fibroblasts,imu,7,0.006006044,0.9825269,0.12229024,0.075397,0.21463682,0.247245,0.15153107,0.16643654,0.04650721,0.020476962,0.07580706
100629,F,Intraepithelial Tgd,imu,5,0.0,0.0,0.057729673,0.025679171,0.2718195,0.14806698,0.08495717,0.2890903,0.0,0.04425637,0.020203918
100629,F,LP-associated NK-Tgd,imu,27,0.0038878033,0.0086354865,0.005290801,0.038177375,0.12820059,0.13243096,0.14124876,0.1304006,0.012011689,0.020831779,0.06530395
100629,F,Lymphatic endothelium,imu,14,0.008311824,0.12151711,0.29223642,0.093457535,0.20918868,0.16446672,0.084197186,0.2668276,0.09862249,0.0043703835,0.13135724
100629,F,Lyve1 macrophage,imu,7,0.0,0.041310858,0.05166039,0.08982905,0.15812756,0.13840842,0.7405969,0.20048915,0.020432414,0.0,0.19527699
100629,F,M2-like macrophage,imu,33,0.00092757324,0.039236374,0.044882003,0.11848256,0.18038413,0.20029746,0.47570384,0.23863095,0.02805638,0.001700551,0.19380136
100629,F,M2-like macrophage-A2M-hi,imu,1,0.0,0.012206506,0.03824493,0.10934933,0.22580916,0.17771497,0.6391081,0.1979941,0.066181265,0.0,0.23473668
100629,F,Mast cells,imu,41,0.0063525527,0.05342123,0.11361314,0.038346745,0.09153516,0.08581851,0.21419351,0.2051987,0.005943104,0.0014596652,0.04186039
100629,F,Mito-hi endothelium,imu,2,0.0,0.0,0.16517235,0.033431277,0.052534863,0.036774404,0.036774404,0.028288003,0.0,0.0,0.0
100629,F,Monocyte,imu,2,0.0,0.23105285,0.05185904,0.12239985,0.24783888,0.27590576,0.8322066,0.26451778,0.0,0.0,0.20123643
100629,F,Monocyte-HSP-hi,imu,1,0.0,0.07098279,0.07743577,0.0,0.15405676,0.28955084,0.7914529,0.065522574,0.07743577,0.0,0.14196558
100629,F,Monocyte-IL1B-hi,imu,2,0.0,0.01928448,0.057631217,0.077898264,0.22350161,0.23034395,0.5807384,0.21244875,0.0062995176,0.0,0.15509896
100629,F,Myofibroblasts,imu,4,0.0067164344,1.4286702,0.1114725,0.023811167,0.18698911,0.17033084,0.06867324,0.31061974,0.07926397,0.04840636,0.070212275
100629,F,NAMPThi-Neutrophils,imu,24,0.0076159984,0.07030177,0.07425865,0.110265665,0.21212818,0.23006625,0.6922889,0.27014646,0.02542814,0.0,0.106336415
100629,F,PLGC2-hi T cells,imu,39,0.0,0.009811991,0.005493665,0.010554298,0.040566053,0.055450194,0.036319505,0.039686106,0.0027964914,0.012015188,0.018065643
100629,F,Paneth cells,imu,45,0.023565717,0.0062299753,0.8972584,0.053609155,0.03936223,0.039182626,0.01217328,0.056023043,0.012962877,0.023297936,0.03472997
100629,F,Pericytes,imu,3,0.039411772,0.564637,0.25733694,0.1186785,0.1115816,0.05007748,0.04627985,0.17445002,0.025819091,0.0,0.15373278
100629,F,Plasma cells-IgA,imu,445,0.0019874857,0.0060654623,0.050495543,0.031962145,0.051990263,0.038801927,0.0688793,0.122721635,0.0017199235,0.0026885632,0.056518238
100629,F,Plasma cells-IgG,imu,96,0.0024504745,0.0072369077,0.060609426,0.043935552,0.07884809,0.055985358,0.052303117,0.15303612,0.0023417159,0.0015502981,0.06413891
100629,F,Regulatory T cells,imu,132,0.0011023082,0.009179917,0.0021675266,0.027084734,0.13049762,0.10230307,0.06327227,0.114032365,0.0035134903,0.0030425396,0.05388999
100629,F,SIP syncytium fibroblast,imu,7,0.013823907,0.84737664,0.04735132,0.07389947,0.13227485,0.105917916,0.16926773,0.24084689,0.12676753,0.0,0.06552274
100629,F,Stem-like cells-OLFM4-hi,imu,860,0.101134755,0.009157075,0.8735347,0.3133205,0.32217926,0.21642458,0.02828374,0.49940157,0.047837146,0.12469884,0.054256998
100629,F,Telocyte,imu,12,0.01986865,1.0035816,0.09529415,0.052487344,0.17688711,0.17367871,0.046444744,0.29600883,0.061920285,0.014841528,0.089320995
100629,F,Tissue fibroblast,imu,34,0.013492721,0.8313905,0.054386932,0.059520513,0.11411443,0.11449442,0.08735535,0.19745341,0.08032322,0.004187031,0.08355761
100629,F,Tissue macrophage,imu,7,0.0,0.039945703,0.07177226,0.12550284,0.24389732,0.15352309,0.18332393,0.31140175,0.009654073,0.0,0.096532114
100629,F,Trophocyte,imu,43,0.018065007,0.97222394,0.05118442,0.058481365,0.16823268,0.1630454,0.109424815,0.2253176,0.112375736,0.0091883885,0.15347575
100629,F,Trophocyte-TGFBI hi,imu,3,0.009152757,1.1382784,0.0049206363,0.07365317,0.20861124,0.21470274,0.0928903,0.27667913,0.069067955,0.0,0.122848
100629,F,Tuft cells,imu,4,0.022643944,0.0,0.14381103,0.12619457,0.03558334,0.06556368,0.0,0.03832052,0.0,0.09590773,0.11872083
100629,F,Venous endothelium,imu,31,0.009969805,0.11726791,0.12763672,0.14146756,0.1931066,0.16981551,0.05964168,0.22263353,0.02268525,0.016891325,0.06661968
100629,N,Arterial endothelium,imu,51,0.010560045,0.12560178,0.15249713,0.094898365,0.18223342,0.18769845,0.19095966,0.20898223,0.02551673,0.02210454,0.10494225
100629,N,B cells,imu,64,0.0013224981,0.0060227504,0.11556898,0.04005721,0.11455717,0.085785255,0.031652503,0.18362364,0.0042958222,0.0043614563,0.03417985
100629,N,CCR7hi CD4 T cells,imu,24,0.0,0.0015311041,0.117926836,0.026730394,0.098371,0.09740957,0.025441647,0.08341982,0.0010904317,0.0,0.028327808
100629,N,CD4 T cells,imu,73,0.0006964155,0.0108092055,0.10775094,0.02253451,0.12190437,0.1249205,0.07994094,0.08412926,0.0035155474,0.015449513,0.08410318
100629,N,CD69+ CD4 T cells,imu,468,0.00025077973,0.0073873447,0.13961162,0.018009359,0.11386661,0.10722993,0.06782145,0.09824127,0.0016656293,0.026019491,0.077879146
100629,N,CD8 intraepithelial cells,imu,28,0.024304982,0.024828298,0.4291873,0.06108638,0.16427745,0.123355724,0.06581952,0.19273618,0.010816397,0.030924264,0.059135307
100629,N,Colonocytes-LGALS4-hi,imu,46,0.032871973,0.006469545,0.86499673,0.22390758,0.2390606,0.12488548,0.045421496,0.44868237,0.04271266,0.03011663,0.029654834
100629,N,Contractile pericytes,imu,7,0.0026516928,0.5429602,0.13528223,0.114760175,0.19625466,0.14943118,0.068000816,0.32066312,0.024226148,0.004861437,0.11222332
100629,N,Cycling B cells,imu,1,0.0,0.0,0.10316896,0.10323529,0.115550414,0.16247407,0.0,0.19454055,0.0,0.0,0.050238132
100629,N,Cycling T cells,imu,1,0.0,0.0,0.17065306,0.034001946,0.3057027,0.15593198,0.01870107,0.29081455,0.0,0.05741623,0.05741623
100629,N,Cycling myeloid,imu,24,0.008388318,0.01902505,0.14116313,0.13242532,0.26877347,0.20315899,0.23120259,0.28667548,0.020516148,0.0038520957,0.15319957
100629,N,Dendritic cell - cDC1,imu,12,0.00050728576,0.026479306,0.07212856,0.083797604,0.23481505,0.17936154,0.026569804,0.27952817,0.0038744714,0.0020230787,0.05844252
100629,N,Dendritic cell - cDC2,imu,44,0.0027860908,0.047622144,0.06529168,0.09377821,0.2083363,0.19004092,0.12144151,0.27294052,0.013764021,0.003872119,0.09270916
100629,N,Enteric glia,imu,7,0.010487711,0.35308132,0.14793025,0.09031051,0.1482397,0.15891074,0.0660764,0.19217011,0.14985707,0.020188378,0.05907747
100629,N,Enterocyte-ANPEP-hi,imu,21,0.57646924,0.0024181542,0.36124235,0.73776245,0.24526064,0.22513402,0.04625029,0.3331177,0.07874663,0.5232213,0.03499188
100629,N,Enterocyte-FABP-hi,imu,6,0.6080529,0.0,0.49665713,0.9361095,0.4751382,0.3126576,0.040815145,0.72926307,0.08649456,0.1531295,0.0
100629,N,Enterocyte-mito-hi,imu,120,0.019787414,0.0066231308,0.770126,0.083529584,0.13886328,0.1019113,0.0290134,0.20036636,0.014382337,0.037751682,0.0597252
100629,N,Enteroendocrine cells,imu,21,0.024690196,0.007986958,0.4366287,0.13047934,0.16916345,0.11401837,0.038210873,0.25793904,0.046889164,0.043670528,0.0941611
100629,N,Follicular helper T cells,imu,11,0.0,0.005303819,0.091898635,0.02301422,0.10738179,0.09142346,0.047669414,0.11540081,0.0,0.0,0.02979459
100629,N,GZMB-hi B cell,imu,1,0.0,0.0,0.0,0.15479234,0.13739388,0.12529115,0.05045845,0.39789906,0.025798723,0.0,0.14189297
100629,N,GZMK-hi CD8 T cells,imu,75,0.0015360808,0.0042002946,0.132893,0.016305346,0.124330916,0.12665585,0.061239205,0.11875871,0.00385512,0.023267426,0.09393359
100629,N,Goblet cells,imu,233,0.035667818,0.019744957,0.9931676,0.13890049,0.12510422,0.11936032,0.037483778,0.18727091,0.0270855,0.06654803,0.121746756
100629,N,ILCs,imu,19,0.0027603444,0.022384876,0.08401674,0.03045532,0.13843435,0.17460419,0.10586269,0.15238708,0.0,0.033248965,0.06943245
100629,N,Inflammatory fibroblasts,imu,8,0.019247413,0.4159594,0.2339746,0.06495462,0.06797167,0.09748083,0.052062202,0.049674384,0.045514822,0.012205636,0.096807264
100629,N,LP-associated NK-Tgd,imu,38,0.00078682083,0.008964258,0.095188305,0.03737249,0.15277639,0.13837726,0.092244014,0.14429167,0.010276892,0.038577083,0.09569069
100629,N,Lymphatic endothelium,imu,11,0.021760108,0.08096183,0.29679793,0.1030027,0.124188155,0.12709373,0.033071313,0.192911,0.08912843,0.0,0.12878546
100629,N,Lyve1 macrophage,imu,21,0.0035350553,0.04759021,0.09117803,0.091991976,0.16332191,0.17192061,0.5730718,0.1887461,0.02660885,0.0064931186,0.2103082
100629,N,M2-like macrophage,imu,111,0.013567649,0.01850664,0.07282231,0.13235882,0.18461023,0.20905007,0.3062199,0.24528742,0.03295375,0.009776131,0.19418797
100629,N,Mast cells,imu,139,0.002507944,0.024059055,0.107151635,0.035456687,0.07065959,0.090632394,0.16531442,0.12906466,0.0026834763,0.0070777345,0.06769794
100629,N,Monocyte-HSP-hi,imu,1,0.0,0.0,0.12407856,0.09338221,0.060804427,0.0,0.24654527,0.03950786,0.0,0.0,0.141877
100629,N,Myofibroblasts,imu,8,0.011495283,0.95562136,0.1495572,0.09584381,0.17872325,0.18725346,0.06331612,0.28883347,0.068338156,0.0,0.11322424
100629,N,NAMPThi-Neutrophils,imu,16,0.0026099577,0.055660136,0.07525058,0.1265755,0.21784468,0.2105946,0.38536593,0.24780162,0.025987132,0.002651405,0.11714625
100629,N,PLGC2-hi T cells,imu,13,0.0,0.008327627,0.18614179,0.024593823,0.08505278,0.11735598,0.0353383,0.062952794,0.0074522835,0.02467381,0.05604702
100629,N,Paneth cells,imu,269,0.003853894,0.0011566186,0.9232711,0.02840598,0.03160058,0.03563861,0.008234387,0.043387357,0.0073453877,0.011162168,0.034033336
100629,N,Pericytes,imu,5,0.007365127,0.4989244,0.21074955,0.21650577,0.035270512,0.102889955,0.09567041,0.17162052,0.024900984,0.0,0.16232152
100629,N,Plasma cells-IgA,imu,424,0.0029228274,0.007040245,0.07614804,0.034075253,0.05236188,0.036004722,0.05308248,0.12629792,0.0016613672,0.002037048,0.058862776
100629,N,Plasma cells-IgG,imu,29,0.00049518124,0.0057213637,0.075060055,0.049116563,0.11162097,0.06429987,0.03914974,0.16783084,0.0006004256,0.0,0.07722527
100629,N,Regulatory T cells,imu,55,0.0019695112,0.011166919,0.10672852,0.036885165,0.1208861,0.110792816,0.05248594,0.11238423,0.0012915997,0.01038684,0.06924492
100629,N,SIP syncytium fibroblast,imu,4,0.0,0.6854134,0.043255735,0.06501343,0.12671915,0.13330728,0.12607846,0.25057018,0.080718294,0.011456953,0.07279629
100629,N,Stem-like cells-OLFM4-hi,imu,1211,0.04130259,0.0038989135,0.947903,0.2384879,0.26813805,0.17766564,0.04633573,0.4409537,0.047192678,0.06533797,0.06898554
100629,N,Telocyte,imu,6,0.013099422,1.1124873,0.112523794,0.08529302,0.1655261,0.15519199,0.0543815,0.1911002,0.07152564,0.008527999,0.09652511
100629,N,Tissue fibroblast,imu,139,0.009282016,0.8374045,0.07401843,0.058251284,0.15533127,0.15338953,0.08225902,0.22732565,0.06838134,0.002812482,0.060825348
100629,N,Tissue macrophage,imu,21,0.010532836,0.019807128,0.2374584,0.10066134,0.20481154,0.196105,0.20016086,0.26290956,0.0124334665,0.012370546,0.09099239
100629,N,Tissue macrophage-KRT-hi,imu,3,0.05776201,0.008844194,0.62677497,0.12480406,0.11467893,0.110231854,0.0,0.106861115,0.077058434,0.16934805,0.06713606
100629,N,Trophocyte,imu,56,0.041155707,0.76184833,0.08874733,0.077796064,0.13791955,0.13726926,0.09188466,0.23044086,0.17302796,0.0048970566,0.18309908
100629,N,Tuft cells,imu,15,0.014901676,0.0,0.5594974,0.0650972,0.11830101,0.1072264,0.025186813,0.16610922,0.05011886,0.03276247,0.09693292
100629,N,Venous endothelium,imu,20,0.009516554,0.054716058,0.13273731,0.21791811,0.16663928,0.19701141,0.09607802,0.2228246,0.033502195,0.018375587,0.07682579
102713,N,Arterial endothelium,imu,19,0.005914697,0.107739545,0.09429932,0.06666503,0.22946513,0.16932267,0.12118002,0.23208179,0.01714436,0.036245257,0.050432477
102713,N,B cells,imu,15,0.0,0.0057541905,0.05450494,0.028217291,0.1146104,0.086724706,0.035794772,0.22296454,0.0,0.0,0.03268344
102713,N,CCR7hi CD4 T cells,imu,49,0.0012009004,0.017012412,0.007457218,0.029731896,0.13197641,0.09746984,0.042702723,0.17683983,0.0049252925,0.0022016508,0.032149732
102713,N,CD4 T cells,imu,250,0.0010279901,0.009991274,0.0099632945,0.031957146,0.17207204,0.12435394,0.067978345,0.18916923,0.0042571663,0.016447883,0.04799225
102713,N,CD63+CD81+ macrophage,imu,93,0.006344077,0.05072635,0.025132146,0.06471177,0.21170719,0.15058762,0.400772,0.2922277,0.029797403,0.006506458,0.15127505
102713,N,CD8 intraepithelial cells,imu,8,0.0,0.0019137822,0.13712819,0.058435783,0.22514889,0.15683694,0.08278595,0.267761,0.0,0.01829345,0.04910725
102713,N,CXCR6-hi CD4 T cells,imu,2,0.0,0.020210154,0.0,0.0,0.19463752,0.20152533,0.024252184,0.124441475,0.0,0.10730731,0.04042031
102713,N,Colonocytes-CAECAM-hi,imu,30,0.08218645,0.002725482,0.38278547,0.44142815,0.27779642,0.15278049,0.027097095,0.4172645,0.024864536,0.13523203,0.0664973
102713,N,Colonocytes-LGALS4-hi,imu,71,0.009209153,0.0061039967,0.7120206,0.134891,0.23799904,0.12773257,0.033824086,0.4881011,0.010926401,0.011358004,0.02552561
102713,N,Cycling T cells,imu,8,0.0027134467,0.0018839664,0.15184563,0.068939805,0.2551511,0.11503738,0.06848341,0.25757486,0.010030603,0.008742585,0.111678645
102713,N,Cycling endothelium,imu,1,0.0,0.07113086,0.30824906,0.09202403,0.32838315,0.25069916,0.0,0.26214615,0.12576103,0.0,0.0
102713,N,Cycling myeloid,imu,7,0.0011663291,0.026912782,0.07612117,0.06143712,0.40248254,0.25392434,0.23918791,0.34636006,0.015915615,0.0021382703,0.10591797
102713,N,Dendritic cell - CCR7-hi,imu,6,0.0038496444,0.03101894,0.075531505,0.057507277,0.22995901,0.15291269,0.08259173,0.23399018,0.0071050934,0.0070576817,0.06566601
102713,N,Dendritic cell - cDC1,imu,8,0.008205552,0.005215276,0.09103152,0.07308357,0.2639579,0.19366513,0.065271065,0.2911608,0.0055412436,0.01504351,0.109923095
102713,N,Dendritic cell - cDC2,imu,27,0.0011358778,0.04155237,0.0315757,0.06223956,0.24628909,0.17868473,0.21584941,0.29716972,0.018213203,0.0008571875,0.097387835
102713,N,Enteric glia,imu,1,0.0,0.41928157,0.06676801,0.06676801,0.18730043,0.07344481,0.21820714,0.11135564,0.13160212,0.0,0.0
102713,N,Enterocyte-ANPEP-hi,imu,1,0.0,0.0,0.4709829,0.0,0.28956455,0.0,0.0,0.0,0.0,0.0,0.6756506
102713,N,Enterocyte-FABP-hi,imu,1,0.0,0.0,0.1437248,0.0,0.22585325,0.31619453,0.0,0.0,0.0,0.0,0.0
102713,N,Enterocyte-mito-hi,imu,1902,0.021019442,0.004575493,0.5995893,0.16157219,0.27381083,0.16503055,0.045088615,0.45786333,0.014071125,0.039043218,0.04995961
102713,N,Enteroendocrine cells,imu,31,0.02049833,0.014685448,0.3808321,0.09476123,0.17703049,0.102651246,0.06414837,0.32259384,0.021842614,0.02102663,0.08154459
102713,N,Follicular helper T cells,imu,2,0.0,0.017793732,0.0,0.03882269,0.27489638,0.15657195,0.11232984,0.14999723,0.0,0.0,0.0
102713,N,GZMB-hi B cell,imu,12,0.0,0.0,0.061209276,0.07739014,0.15384328,0.14040908,0.016531544,0.30746862,0.016768083,0.0,0.1275622
102713,N,GZMK-hi CD8 T cells,imu,131,0.000327367,0.00688456,0.0128720105,0.033118114,0.15409362,0.114584014,0.047839656,0.18704402,0.004294331,0.009445469,0.047649186
102713,N,Goblet cells,imu,804,0.012307561,0.009508572,1.171857,0.09318543,0.18655598,0.10649933,0.05539216,0.3279705,0.018346978,0.02327719,0.084762126
102713,N,ILCs,imu,3,0.0,0.015165641,0.042617742,0.017307447,0.14442669,0.12651081,0.1335562,0.20736359,0.0,0.03173032,0.0
102713,N,LP-associated NK-Tgd,imu,31,0.0030444693,0.0064523187,0.011610577,0.02229925,0.17192562,0.14036314,0.097381115,0.17454009,0.012021716,0.021148019,0.06344691
102713,N,M2-like macrophage,imu,6,0.009254578,0.047152255,0.06117077,0.09321445,0.14639308,0.13847052,0.3280057,0.30674997,0.026598694,0.016966725,0.2283737
102713,N,Mast cells,imu,47,0.0,0.056169033,0.06781911,0.029199904,0.1023188,0.09176807,0.21460372,0.17552029,0.012616623,0.0,0.05212432
102713,N,Monocyte-HSP-hi,imu,1,0.0,0.045791812,0.12441155,0.0,0.22143638,0.16485052,0.11622657,0.0,0.0,0.0,0.15035038
102713,N,Monocyte-IL1B-hi,imu,3,0.018491648,0.06564744,0.054288283,0.05448428,0.14470215,0.09668908,0.24281116,0.19250576,0.006405963,0.022157088,0.15286216
102713,N,Myofibroblasts,imu,7,0.0025169197,1.0080559,0.07982598,0.055952873,0.20941123,0.1310753,0.06774391,0.23078251,0.0458886,0.0,0.06850673
102713,N,NAMPThi-Neutrophils,imu,1,0.0,0.043344878,0.14856586,0.09457064,0.1357752,0.24948,0.31524414,0.20005329,0.0,0.0,0.086689755
102713,N,PLGC2-hi T cells,imu,7,0.0,0.0041763997,0.0,0.021173613,0.13741523,0.09659425,0.052391138,0.16827779,0.0,0.017243223,0.029048268
102713,N,Paneth cells,imu,17,0.0041254624,0.0,1.0699102,0.025323268,0.043592855,0.034703583,0.012810236,0.073412605,0.008275588,0.021129316,0.021375505
102713,N,Pericytes,imu,2,0.0,1.1928631,0.096385084,0.053887926,0.18938522,0.111439206,0.037256073,0.119853474,0.0,0.0,0.07562876
102713,N,Plasma cells-IgA,imu,827,0.0004423171,0.0030958443,0.027644727,0.025192419,0.045342926,0.030074103,0.049302477,0.1226255,0.0012900248,0.0008183141,0.056861155
102713,N,Plasma cells-IgG,imu,126,0.00044276306,0.001817779,0.0550127,0.028976897,0.06226984,0.0402328,0.05747399,0.1411898,0.0014368378,0.0009967911,0.0508853
102713,N,Regulatory T cells,imu,85,0.0005186452,0.0056671607,0.0071314313,0.037614282,0.19653954,0.12304894,0.044707667,0.22509381,0.0020607384,0.00503332,0.05209302
102713,N,Stem-like cells-OLFM4-hi,imu,115,0.0097723,0.0061190366,0.8715596,0.113297656,0.20765045,0.12164456,0.04844753,0.310588,0.012744668,0.022087293,0.08582103
102713,N,Telocyte,imu,4,0.01244994,1.2339535,0.07576955,0.05636654,0.19212538,0.11793017,0.010200308,0.23532438,0.10604098,0.0,0.07533476
102713,N,Tissue fibroblast,imu,1,0.0,1.1665592,0.0,0.0,0.046739403,0.0,0.17008947,0.13083805,0.0,0.0,0.1090586
102713,N,Tissue macrophage,imu,23,0.0022856782,0.02439461,0.09848059,0.07069709,0.20684996,0.12167788,0.1319089,0.31091112,0.017658828,0.003782254,0.08472849
102713,N,Trophocyte,imu,3,0.014715042,0.7686351,0.063432835,0.06848321,0.17518668,0.17049623,0.1836773,0.24660562,0.055290964,0.0,0.10363314
102713,N,Trophocyte-TGFBI hi,imu,1,0.0,1.063145,0.05908559,0.029542794,0.24111767,0.09749122,0.11396756,0.29167357,0.069671266,0.0,0.0
102713,N,Tuft cells,imu,28,0.012031361,0.017926583,0.36562514,0.06577831,0.10404729,0.10352667,0.009735073,0.110997744,0.03562179,0.022057494,0.020670593
102713,N,Venous endothelium,imu,10,0.0013600921,0.07248849,0.114861235,0.092327975,0.1799063,0.1532015,0.052435488,0.14401934,0.024572412,0.009820138,0.055808287
103292,F,B cells,imu,176,0.00042586122,0.0057771285,0.011527418,0.041770443,0.14206041,0.08359652,0.09720554,0.20315042,0.0036054975,0.0022175647,0.02669425
103292,F,CCR7hi CD4 T cells,imu,599,0.0006331543,0.0034992427,0.003212748,0.021813586,0.13184349,0.102490894,0.04875711,0.17108564,0.0011315047,0.00510847,0.016554052
103292,F,CD4 T cells,imu,62,0.0004567277,0.020960277,0.024026617,0.02857691,0.18941666,0.15119097,0.17467034,0.18300487,0.0017340323,0.005580354,0.06360465
103292,F,CD63+CD81+ macrophage,imu,12,0.034070026,0.072235964,0.07465891,0.06500521,0.24206991,0.18348442,0.5311779,0.28080493,0.02869364,0.023228748,0.13857421
103292,F,CD8 intraepithelial cells,imu,20,0.0035106402,0.0068353093,0.11446428,0.03763134,0.231106,0.1496296,0.04123975,0.20574324,0.0018551355,0.009471595,0.029787105
103292,F,CXCR6-hi CD4 T cells,imu,13,0.0,0.028164415,0.020169828,0.036413442,0.33016458,0.21984863,0.27929267,0.22473595,0.0,0.0031086938,0.10245334
103292,F,Colonocytes-CAECAM-hi,imu,54,0.063530214,0.024557518,0.70077705,0.28090966,0.36794683,0.23130366,0.073112905,0.33651066,0.018458102,0.13041998,0.04102216
103292,F,Colonocytes-LGALS4-hi,imu,48,0.017063653,0.037093442,0.8387826,0.13783936,0.4501355,0.2658748,0.0391662,0.5080673,0.013310407,0.043038473,0.018387811
103292,F,Cycling B cells,imu,21,0.001537493,0.0107082445,0.045906566,0.0653867,0.36066285,0.19886437,0.06842872,0.3493891,0.0009682818,0.00031540907,0.026147421
103292,F,Cycling T cells,imu,14,0.00072411814,0.015487264,0.11010957,0.05626195,0.412359,0.25576544,0.1179533,0.3362007,0.0014662778,0.0052669873,0.061663307
