annotation2v2,status,fraction,gene,n_cells,mean_expression,fraction_expressing
Contractile pericytes,N,imu,SLCO4A1,91,0.0,0.0
Cycling B cells,F,epi,ABCB1,628,0.001419904176145792,0.006369426751592357
Cycling B cells,F,epi,ABCB11,628,0.0,0.0
Cycling B cells,F,epi,ABCC1,628,0.018822940066456795,0.041401273885350316
Cycling B cells,F,epi,ABCC2,628,0.0007269124034792185,0.0015923566878980893
Cycling B cells,F,epi,ABCC3,628,0.0,0.0
Cycling B cells,F,epi,ABCC4,628,0.010668196715414524,0.027070063694267517
Cycling B cells,F,epi,SLC10A1,628,0.0031451608520001173,0.0031847133757961785
Cycling B cells,F,epi,SLC10A2,628,0.0004462564247660339,0.0015923566878980893
Cycling B cells,F,epi,SLC13A5,628,0.0007269124034792185,0.0015923566878980893
Cycling B cells,F,epi,SLC14A1,628,0.0013041701167821884,0.004777070063694267
Cycling B cells,F,epi,SLC14A2,628,0.0007713090744800866,0.0015923566878980893
Cycling B cells,F,epi,SLC15A3,628,0.033993691205978394,0.06210191082802548
Cycling B cells,F,epi,SLC15A4,628,0.095452681183815,0.18949044585987262
Cycling B cells,F,epi,SLC16A10,628,0.0024174610152840614,0.007961783439490446
Cycling B cells,F,epi,SLC1A4,628,0.03769805282354355,0.08280254777070063
Cycling B cells,F,epi,SLC1A5,628,0.027156950905919075,0.06050955414012739
Cycling B cells,F,epi,SLC22A7,628,0.0,0.0
Cycling B cells,F,epi,SLC36A2,628,0.0,0.0
Cycling B cells,F,epi,SLC38A1,628,0.21772974729537964,0.3184713375796178
Cycling B cells,F,epi,SLC38A2,628,0.06445161253213882,0.11146496815286625
Cycling B cells,F,epi,SLC38A3,628,0.0,0.0
Cycling B cells,F,epi,SLC38A4,628,0.0,0.0
Cycling B cells,F,epi,SLC38A6,628,0.009477588348090649,0.020700636942675158
Cycling B cells,F,epi,SLC3A2,628,0.05488971620798111,0.13535031847133758
Cycling B cells,F,epi,SLC43A1,628,0.013727713376283646,0.03821656050955414
Cycling B cells,F,epi,SLC43A2,628,0.011722952127456665,0.030254777070063694
Cycling B cells,F,epi,SLC51A,628,0.0013785195769742131,0.0031847133757961785
Cycling B cells,F,epi,SLC51B,628,0.0019442499615252018,0.0015923566878980893
Cycling B cells,F,epi,SLC5A1,628,0.00037681678077206016,0.0015923566878980893
Cycling B cells,F,epi,SLC5A5,628,0.0,0.0
Cycling B cells,F,epi,SLC6A15,628,0.0,0.0
Cycling B cells,F,epi,SLC6A16,628,0.011336596682667732,0.014331210191082803
Cycling B cells,F,epi,SLC7A10,628,0.0,0.0
Cycling B cells,F,epi,SLC7A11,628,0.0007911357679404318,0.0031847133757961785
Cycling B cells,F,epi,SLC7A5,628,0.018715742975473404,0.04777070063694268
Cycling B cells,F,epi,SLC7A8,628,0.0015165720833465457,0.0015923566878980893
Cycling B cells,F,epi,SLCO1A2,628,0.0,0.0
Cycling B cells,F,epi,SLCO1B1,628,0.0,0.0
Cycling B cells,F,epi,SLCO1B3,628,0.0,0.0
Cycling B cells,F,epi,SLCO2B1,628,0.0,0.0
Cycling B cells,F,epi,SLCO4A1,628,0.009262792766094208,0.03184713375796178
Cycling B cells,F,imu,ABCB1,1554,0.0017103672726079822,0.007078507078507079
Cycling B cells,F,imu,ABCB11,1554,0.0006653702002950013,0.002574002574002574
Cycling B cells,F,imu,ABCC1,1554,0.02068178541958332,0.06048906048906049
Cycling B cells,F,imu,ABCC2,1554,0.0,0.0
Cycling B cells,F,imu,ABCC3,1554,0.0020369328558444977,0.005148005148005148
Cycling B cells,F,imu,ABCC4,1554,0.005235658958554268,0.021235521235521235
Cycling B cells,F,imu,SLC10A1,1554,0.0007028383552096784,0.0006435006435006435
Cycling B cells,F,imu,SLC10A2,1554,0.0,0.0
Cycling B cells,F,imu,SLC13A5,1554,0.0005277306190691888,0.001287001287001287
Cycling B cells,F,imu,SLC14A1,1554,0.0008481480181217194,0.003861003861003861
Cycling B cells,F,imu,SLC14A2,1554,0.0010014702565968037,0.0045045045045045045
Cycling B cells,F,imu,SLC15A3,1554,0.02747555635869503,0.08236808236808237
Cycling B cells,F,imu,SLC15A4,1554,0.09453520178794861,0.23745173745173745
Cycling B cells,F,imu,SLC16A10,1554,0.0029196757823228836,0.012226512226512226
Cycling B cells,F,imu,SLC1A4,1554,0.0506337471306324,0.14607464607464607
Cycling B cells,F,imu,SLC1A5,1554,0.040080469101667404,0.11840411840411841
Cycling B cells,F,imu,SLC22A7,1554,0.0,0.0
Cycling B cells,F,imu,SLC36A2,1554,0.0,0.0
Cycling B cells,F,imu,SLC38A1,1554,0.2452826052904129,0.44787644787644787
Cycling B cells,F,imu,SLC38A2,1554,0.05974547564983368,0.15765765765765766
Cycling B cells,F,imu,SLC38A3,1554,0.0,0.0
Cycling B cells,F,imu,SLC38A4,1554,0.0,0.0
Cycling B cells,F,imu,SLC38A6,1554,0.007743977941572666,0.02574002574002574
Cycling B cells,F,imu,SLC3A2,1554,0.11181055754423141,0.2696267696267696
Cycling B cells,F,imu,SLC43A1,1554,0.01657908596098423,0.05791505791505792
Cycling B cells,F,imu,SLC43A2,1554,0.011018115095794201,0.03153153153153153
Cycling B cells,F,imu,SLC51A,1554,0.0010150226298719645,0.002574002574002574
Cycling B cells,F,imu,SLC51B,1554,0.00033466375316493213,0.001287001287001287
Cycling B cells,F,imu,SLC5A1,1554,0.0005334211164154112,0.0019305019305019305
Cycling B cells,F,imu,SLC5A5,1554,0.00032410662970505655,0.001287001287001287
Cycling B cells,F,imu,SLC6A15,1554,0.0,0.0
Cycling B cells,F,imu,SLC6A16,1554,0.013276726007461548,0.032175032175032175
Cycling B cells,F,imu,SLC7A10,1554,0.0,0.0
Cycling B cells,F,imu,SLC7A11,1554,0.0005923422868363559,0.005148005148005148
Cycling B cells,F,imu,SLC7A5,1554,0.024291008710861206,0.07593307593307594
Cycling B cells,F,imu,SLC7A8,1554,0.0012721085222437978,0.0032175032175032173
Cycling B cells,F,imu,SLCO1A2,1554,0.0,0.0
Cycling B cells,F,imu,SLCO1B1,1554,0.0,0.0
Cycling B cells,F,imu,SLCO1B3,1554,2.550885074015241e-05,0.0006435006435006435
Cycling B cells,F,imu,SLCO2B1,1554,0.0010075165191665292,0.001287001287001287
Cycling B cells,F,imu,SLCO4A1,1554,0.013797487132251263,0.04826254826254826
Cycling B cells,H,epi,ABCB1,8,0.0,0.0
Cycling B cells,H,epi,ABCB11,8,0.0,0.0
Cycling B cells,H,epi,ABCC1,8,0.0,0.0
Cycling B cells,H,epi,ABCC2,8,0.0,0.0
Cycling B cells,H,epi,ABCC3,8,0.0,0.0
Cycling B cells,H,epi,ABCC4,8,0.0,0.0
Cycling B cells,H,epi,SLC10A1,8,0.0,0.0
Cycling B cells,H,epi,SLC10A2,8,0.0,0.0
Cycling B cells,H,epi,SLC13A5,8,0.0,0.0
Cycling B cells,H,epi,SLC14A1,8,0.0,0.0
Cycling B cells,H,epi,SLC14A2,8,0.0,0.0
Cycling B cells,H,epi,SLC15A3,8,0.023299919441342354,0.125
Cycling B cells,H,epi,SLC15A4,8,0.11344283819198608,0.25
Cycling B cells,H,epi,SLC16A10,8,0.0,0.0
Cycling B cells,H,epi,SLC1A4,8,0.012341191992163658,0.125
Cycling B cells,H,epi,SLC1A5,8,0.05989442393183708,0.125
Cycling B cells,H,epi,SLC22A7,8,0.0,0.0
Cycling B cells,H,epi,SLC36A2,8,0.0,0.0
Cycling B cells,H,epi,SLC38A1,8,0.023299919441342354,0.125
Cycling B cells,H,epi,SLC38A2,8,0.0,0.0
Cycling B cells,H,epi,SLC38A3,8,0.0,0.0
Cycling B cells,H,epi,SLC38A4,8,0.0,0.0
Cycling B cells,H,epi,SLC38A6,8,0.0,0.0
Cycling B cells,H,epi,SLC3A2,8,0.03387768194079399,0.125
Cycling B cells,H,epi,SLC43A1,8,0.0,0.0
Cycling B cells,H,epi,SLC43A2,8,0.0,0.0
Cycling B cells,H,epi,SLC51A,8,0.0,0.0
Cycling B cells,H,epi,SLC51B,8,0.0,0.0
Cycling B cells,H,epi,SLC5A1,8,0.0,0.0
Cycling B cells,H,epi,SLC5A5,8,0.0,0.0
Cycling B cells,H,epi,SLC6A15,8,0.0,0.0
Cycling B cells,H,epi,SLC6A16,8,0.0,0.0
Cycling B cells,H,epi,SLC7A10,8,0.0,0.0
Cycling B cells,H,epi,SLC7A11,8,0.0,0.0
Cycling B cells,H,epi,SLC7A5,8,0.012341191992163658,0.125
Cycling B cells,H,epi,SLC7A8,8,0.0,0.0
Cycling B cells,H,epi,SLCO1A2,8,0.0,0.0
Cycling B cells,H,epi,SLCO1B1,8,0.0,0.0
Cycling B cells,H,epi,SLCO1B3,8,0.0,0.0
Cycling B cells,H,epi,SLCO2B1,8,0.0,0.0
Cycling B cells,H,epi,SLCO4A1,8,0.0,0.0
Cycling B cells,H,imu,ABCB1,508,0.007954426109790802,0.011811023622047244
Cycling B cells,H,imu,ABCB11,508,0.0,0.0
Cycling B cells,H,imu,ABCC1,508,0.03142967075109482,0.051181102362204724
Cycling B cells,H,imu,ABCC2,508,0.0,0.0
Cycling B cells,H,imu,ABCC3,508,0.003591188695281744,0.011811023622047244
Cycling B cells,H,imu,ABCC4,508,0.010477683506906033,0.023622047244094488
Cycling B cells,H,imu,SLC10A1,508,0.0,0.0
Cycling B cells,H,imu,SLC10A2,508,0.0,0.0
Cycling B cells,H,imu,SLC13A5,508,0.0,0.0
Cycling B cells,H,imu,SLC14A1,508,0.001480871345847845,0.001968503937007874
Cycling B cells,H,imu,SLC14A2,508,0.0012769406894221902,0.001968503937007874
Cycling B cells,H,imu,SLC15A3,508,0.028299298137426376,0.06692913385826772
Cycling B cells,H,imu,SLC15A4,508,0.10254296660423279,0.19488188976377951
Cycling B cells,H,imu,SLC16A10,508,0.0009600831544958055,0.007874015748031496
Cycling B cells,H,imu,SLC1A4,508,0.07043096423149109,0.15748031496062992
Cycling B cells,H,imu,SLC1A5,508,0.01376580074429512,0.0531496062992126
Cycling B cells,H,imu,SLC22A7,508,0.0,0.0
Cycling B cells,H,imu,SLC36A2,508,0.0,0.0
Cycling B cells,H,imu,SLC38A1,508,0.2550574541091919,0.3858267716535433
Cycling B cells,H,imu,SLC38A2,508,0.08037950843572617,0.13976377952755906
Cycling B cells,H,imu,SLC38A3,508,0.0,0.0
Cycling B cells,H,imu,SLC38A4,508,0.0,0.0
Cycling B cells,H,imu,SLC38A6,508,0.012658516876399517,0.017716535433070866
Cycling B cells,H,imu,SLC3A2,508,0.07501059770584106,0.18700787401574803
Cycling B cells,H,imu,SLC43A1,508,0.022502686828374863,0.06496062992125984
Cycling B cells,H,imu,SLC43A2,508,0.019635433331131935,0.031496062992125984
Cycling B cells,H,imu,SLC51A,508,0.0008263084455393255,0.001968503937007874
Cycling B cells,H,imu,SLC51B,508,0.00027230929117649794,0.001968503937007874
Cycling B cells,H,imu,SLC5A1,508,0.0047098249197006226,0.011811023622047244
Cycling B cells,H,imu,SLC5A5,508,0.0,0.0
Cycling B cells,H,imu,SLC6A15,508,0.0,0.0
Cycling B cells,H,imu,SLC6A16,508,0.009069724939763546,0.023622047244094488
Cycling B cells,H,imu,SLC7A10,508,0.0,0.0
Cycling B cells,H,imu,SLC7A11,508,0.0022062549833208323,0.003937007874015748
Cycling B cells,H,imu,SLC7A5,508,0.015265358611941338,0.04921259842519685
Cycling B cells,H,imu,SLC7A8,508,0.004209402482956648,0.00984251968503937
Cycling B cells,H,imu,SLCO1A2,508,0.0,0.0
Cycling B cells,H,imu,SLCO1B1,508,0.0,0.0
Cycling B cells,H,imu,SLCO1B3,508,0.0,0.0
Cycling B cells,H,imu,SLCO2B1,508,0.0006910758092999458,0.003937007874015748
Cycling B cells,H,imu,SLCO4A1,508,0.0038174958899617195,0.021653543307086614
Cycling B cells,I,imu,ABCB1,1,0.0,0.0
Cycling B cells,I,imu,ABCB11,1,0.0,0.0
Cycling B cells,I,imu,ABCC1,1,0.0,0.0
Cycling B cells,I,imu,ABCC2,1,0.0,0.0
Cycling B cells,I,imu,ABCC3,1,0.0,0.0
Cycling B cells,I,imu,ABCC4,1,0.0,0.0
Cycling B cells,I,imu,SLC10A1,1,0.0,0.0
Cycling B cells,I,imu,SLC10A2,1,0.0,0.0
Cycling B cells,I,imu,SLC13A5,1,0.0,0.0
Cycling B cells,I,imu,SLC14A1,1,0.0,0.0
Cycling B cells,I,imu,SLC14A2,1,0.0,0.0
Cycling B cells,I,imu,SLC15A3,1,0.0,0.0
Cycling B cells,I,imu,SLC15A4,1,0.0,0.0
Cycling B cells,I,imu,SLC16A10,1,0.0,0.0
Cycling B cells,I,imu,SLC1A4,1,0.0,0.0
Cycling B cells,I,imu,SLC1A5,1,0.0,0.0
Cycling B cells,I,imu,SLC22A7,1,0.0,0.0
Cycling B cells,I,imu,SLC36A2,1,0.0,0.0
Cycling B cells,I,imu,SLC38A1,1,0.6356600522994995,1.0
Cycling B cells,I,imu,SLC38A2,1,0.0,0.0
Cycling B cells,I,imu,SLC38A3,1,0.0,0.0
Cycling B cells,I,imu,SLC38A4,1,0.0,0.0
Cycling B cells,I,imu,SLC38A6,1,0.0,0.0
Cycling B cells,I,imu,SLC3A2,1,0.0,0.0
Cycling B cells,I,imu,SLC43A1,1,0.0,0.0
Cycling B cells,I,imu,SLC43A2,1,0.0,0.0
Cycling B cells,I,imu,SLC51A,1,0.0,0.0
Cycling B cells,I,imu,SLC51B,1,0.0,0.0
Cycling B cells,I,imu,SLC5A1,1,0.0,0.0
Cycling B cells,I,imu,SLC5A5,1,0.0,0.0
Cycling B cells,I,imu,SLC6A15,1,0.0,0.0
Cycling B cells,I,imu,SLC6A16,1,0.0,0.0
Cycling B cells,I,imu,SLC7A10,1,0.0,0.0
Cycling B cells,I,imu,SLC7A11,1,0.0,0.0
Cycling B cells,I,imu,SLC7A5,1,0.0,0.0
Cycling B cells,I,imu,SLC7A8,1,0.0,0.0
Cycling B cells,I,imu,SLCO1A2,1,0.0,0.0
Cycling B cells,I,imu,SLCO1B1,1,0.0,0.0
Cycling B cells,I,imu,SLCO1B3,1,0.0,0.0
Cycling B cells,I,imu,SLCO2B1,1,0.0,0.0
Cycling B cells,I,imu,SLCO4A1,1,0.0,0.0
Cycling B cells,N,epi,ABCB1,401,0.006323349662125111,0.007481296758104738
Cycling B cells,N,epi,ABCB11,401,0.0,0.0
Cycling B cells,N,epi,ABCC1,401,0.02728462405502796,0.04239401496259352
Cycling B cells,N,epi,ABCC2,401,0.0,0.0
Cycling B cells,N,epi,ABCC3,401,0.0023226244375109673,0.007481296758104738
Cycling B cells,N,epi,ABCC4,401,0.008241267874836922,0.012468827930174564
Cycling B cells,N,epi,SLC10A1,401,0.0,0.0
Cycling B cells,N,epi,SLC10A2,401,0.0,0.0
Cycling B cells,N,epi,SLC13A5,401,0.0,0.0
Cycling B cells,N,epi,SLC14A1,401,0.0009785700822249055,0.0024937655860349127
Cycling B cells,N,epi,SLC14A2,401,0.0,0.0
Cycling B cells,N,epi,SLC15A3,401,0.027969151735305786,0.04738154613466334
Cycling B cells,N,epi,SLC15A4,401,0.08601230382919312,0.1571072319201995
Cycling B cells,N,epi,SLC16A10,401,0.007907310500741005,0.012468827930174564
Cycling B cells,N,epi,SLC1A4,401,0.05320923402905464,0.08478802992518704
Cycling B cells,N,epi,SLC1A5,401,0.014995531179010868,0.04239401496259352
Cycling B cells,N,epi,SLC22A7,401,0.0,0.0
Cycling B cells,N,epi,SLC36A2,401,0.0,0.0
Cycling B cells,N,epi,SLC38A1,401,0.21298526227474213,0.3092269326683292
Cycling B cells,N,epi,SLC38A2,401,0.042996056377887726,0.08229426433915212
Cycling B cells,N,epi,SLC38A3,401,0.0,0.0
Cycling B cells,N,epi,SLC38A4,401,0.0,0.0
Cycling B cells,N,epi,SLC38A6,401,0.011433555744588375,0.017456359102244388
Cycling B cells,N,epi,SLC3A2,401,0.03559288755059242,0.06982543640897755
Cycling B cells,N,epi,SLC43A1,401,0.02265818417072296,0.034912718204488775
Cycling B cells,N,epi,SLC43A2,401,0.0013590328162536025,0.004987531172069825
Cycling B cells,N,epi,SLC51A,401,0.0,0.0
Cycling B cells,N,epi,SLC51B,401,0.005242182407528162,0.007481296758104738
Cycling B cells,N,epi,SLC5A1,401,0.010186633095145226,0.012468827930174564
Cycling B cells,N,epi,SLC5A5,401,0.0,0.0
Cycling B cells,N,epi,SLC6A15,401,0.0,0.0
Cycling B cells,N,epi,SLC6A16,401,0.02070159651339054,0.02743142144638404
Cycling B cells,N,epi,SLC7A10,401,0.0,0.0
Cycling B cells,N,epi,SLC7A11,401,0.0,0.0
Cycling B cells,N,epi,SLC7A5,401,0.021189801394939423,0.034912718204488775
Cycling B cells,N,epi,SLC7A8,401,0.001263769925571978,0.004987531172069825
Cycling B cells,N,epi,SLCO1A2,401,0.0,0.0
Cycling B cells,N,epi,SLCO1B1,401,0.0,0.0
Cycling B cells,N,epi,SLCO1B3,401,0.0,0.0
Cycling B cells,N,epi,SLCO2B1,401,0.0013240189291536808,0.0024937655860349127
Cycling B cells,N,epi,SLCO4A1,401,0.009472412057220936,0.012468827930174564
Cycling B cells,N,imu,ABCB1,2360,0.0020282529294490814,0.00423728813559322
Cycling B cells,N,imu,ABCB11,2360,0.0006843533483333886,0.001271186440677966
Cycling B cells,N,imu,ABCC1,2360,0.016183868050575256,0.034322033898305085
Cycling B cells,N,imu,ABCC2,2360,0.0007872246205806732,0.001271186440677966
Cycling B cells,N,imu,ABCC3,2360,0.0011654197005555034,0.0029661016949152543
Cycling B cells,N,imu,ABCC4,2360,0.0023301574401557446,0.007627118644067797
Cycling B cells,N,imu,SLC10A1,2360,0.0,0.0
Cycling B cells,N,imu,SLC10A2,2360,0.0003977228479925543,0.001271186440677966
Cycling B cells,N,imu,SLC13A5,2360,0.0,0.0
Cycling B cells,N,imu,SLC14A1,2360,0.00042154581751674414,0.000423728813559322
Cycling B cells,N,imu,SLC14A2,2360,0.00023095683718565851,0.000847457627118644
Cycling B cells,N,imu,SLC15A3,2360,0.026604000478982925,0.053813559322033896
Cycling B cells,N,imu,SLC15A4,2360,0.07293175905942917,0.13940677966101694
Cycling B cells,N,imu,SLC16A10,2360,0.002808432327583432,0.008050847457627118
Cycling B cells,N,imu,SLC1A4,2360,0.048841144889593124,0.11271186440677966
Cycling B cells,N,imu,SLC1A5,2360,0.02005895785987377,0.053813559322033896
Cycling B cells,N,imu,SLC22A7,2360,0.0,0.0
Cycling B cells,N,imu,SLC36A2,2360,0.0,0.0
Cycling B cells,N,imu,SLC38A1,2360,0.21066299080848694,0.33516949152542375
Cycling B cells,N,imu,SLC38A2,2360,0.05029084533452988,0.10805084745762712
Cycling B cells,N,imu,SLC38A3,2360,0.0,0.0
Cycling B cells,N,imu,SLC38A4,2360,0.0,0.0
Cycling B cells,N,imu,SLC38A6,2360,0.00626264326274395,0.012711864406779662
Cycling B cells,N,imu,SLC3A2,2360,0.08354009687900543,0.1690677966101695
Cycling B cells,N,imu,SLC43A1,2360,0.022531962022185326,0.04788135593220339
Cycling B cells,N,imu,SLC43A2,2360,0.012834575958549976,0.023305084745762712
Cycling B cells,N,imu,SLC51A,2360,0.00023252110986504704,0.000847457627118644
Cycling B cells,N,imu,SLC51B,2360,0.000477971276268363,0.00211864406779661
Cycling B cells,N,imu,SLC5A1,2360,0.002996919909492135,0.006355932203389831
Cycling B cells,N,imu,SLC5A5,2360,2.975790630443953e-05,0.000423728813559322
Cycling B cells,N,imu,SLC6A15,2360,0.0,0.0
Cycling B cells,N,imu,SLC6A16,2360,0.009547419846057892,0.015677966101694914
Cycling B cells,N,imu,SLC7A10,2360,0.0,0.0
Cycling B cells,N,imu,SLC7A11,2360,0.000492027320433408,0.00211864406779661
Cycling B cells,N,imu,SLC7A5,2360,0.015035668388009071,0.03898305084745763
Cycling B cells,N,imu,SLC7A8,2360,0.0024929926730692387,0.005932203389830509
Cycling B cells,N,imu,SLCO1A2,2360,0.0,0.0
Cycling B cells,N,imu,SLCO1B1,2360,0.0,0.0
Cycling B cells,N,imu,SLCO1B3,2360,0.0,0.0
Cycling B cells,N,imu,SLCO2B1,2360,0.0003683161921799183,0.000847457627118644
Cycling B cells,N,imu,SLCO4A1,2360,0.00687640905380249,0.019491525423728815
Cycling T cells,F,epi,ABCB1,165,0.04436647146940231,0.09696969696969697
Cycling T cells,F,epi,ABCB11,165,0.0020572273060679436,0.01818181818181818
Cycling T cells,F,epi,ABCC1,165,0.04710477963089943,0.15757575757575756
Cycling T cells,F,epi,ABCC2,165,0.0021711511071771383,0.006060606060606061
Cycling T cells,F,epi,ABCC3,165,0.0,0.0
Cycling T cells,F,epi,ABCC4,165,0.009066309779882431,0.04242424242424243
Cycling T cells,F,epi,SLC10A1,165,0.0,0.0
Cycling T cells,F,epi,SLC10A2,165,0.0,0.0
Cycling T cells,F,epi,SLC13A5,165,0.0,0.0
Cycling T cells,F,epi,SLC14A1,165,0.00509270466864109,0.01818181818181818
Cycling T cells,F,epi,SLC14A2,165,0.0005681117181666195,0.006060606060606061
Cycling T cells,F,epi,SLC15A3,165,0.009050270542502403,0.012121212121212121
Cycling T cells,F,epi,SLC15A4,165,0.030366579070687294,0.16363636363636364
Cycling T cells,F,epi,SLC16A10,165,0.0,0.0
Cycling T cells,F,epi,SLC1A4,165,0.048263490200042725,0.18181818181818182
Cycling T cells,F,epi,SLC1A5,165,0.09383281320333481,0.2909090909090909
Cycling T cells,F,epi,SLC22A7,165,0.0,0.0
Cycling T cells,F,epi,SLC36A2,165,0.0,0.0
Cycling T cells,F,epi,SLC38A1,165,0.2210841327905655,0.5575757575757576
Cycling T cells,F,epi,SLC38A2,165,0.2199666053056717,0.5333333333333333
Cycling T cells,F,epi,SLC38A3,165,0.0,0.0
Cycling T cells,F,epi,SLC38A4,165,0.0,0.0
Cycling T cells,F,epi,SLC38A6,165,0.011469604447484016,0.04242424242424243
Cycling T cells,F,epi,SLC3A2,165,0.1893218457698822,0.5393939393939394
Cycling T cells,F,epi,SLC43A1,165,0.022051259875297546,0.07878787878787878
Cycling T cells,F,epi,SLC43A2,165,0.0005302950739860535,0.006060606060606061
Cycling T cells,F,epi,SLC51A,165,0.0011360457865521312,0.006060606060606061
Cycling T cells,F,epi,SLC51B,165,0.0,0.0
Cycling T cells,F,epi,SLC5A1,165,0.0,0.0
Cycling T cells,F,epi,SLC5A5,165,0.0,0.0
Cycling T cells,F,epi,SLC6A15,165,0.0,0.0
Cycling T cells,F,epi,SLC6A16,165,0.001303359866142273,0.012121212121212121
Cycling T cells,F,epi,SLC7A10,165,0.0,0.0
Cycling T cells,F,epi,SLC7A11,165,0.003195020603016019,0.024242424242424242
Cycling T cells,F,epi,SLC7A5,165,0.1439802199602127,0.34545454545454546
Cycling T cells,F,epi,SLC7A8,165,0.0,0.0
Cycling T cells,F,epi,SLCO1A2,165,0.0,0.0
Cycling T cells,F,epi,SLCO1B1,165,0.0,0.0
Cycling T cells,F,epi,SLCO1B3,165,0.0,0.0
Cycling T cells,F,epi,SLCO2B1,165,0.007553877774626017,0.006060606060606061
Cycling T cells,F,epi,SLCO4A1,165,0.009729991666972637,0.06060606060606061
Cycling T cells,F,imu,ABCB1,489,0.016231738030910492,0.05725971370143149
Cycling T cells,F,imu,ABCB11,489,0.0013867516536265612,0.00408997955010225
Cycling T cells,F,imu,ABCC1,489,0.030428564175963402,0.147239263803681
Cycling T cells,F,imu,ABCC2,489,0.0,0.0
Cycling T cells,F,imu,ABCC3,489,0.0015365565195679665,0.006134969325153374
Cycling T cells,F,imu,ABCC4,489,0.004123459570109844,0.026584867075664622
Cycling T cells,F,imu,SLC10A1,489,0.0,0.0
Cycling T cells,F,imu,SLC10A2,489,0.0,0.0
Cycling T cells,F,imu,SLC13A5,489,0.0,0.0
Cycling T cells,F,imu,SLC14A1,489,0.0039839716628193855,0.026584867075664622
Cycling T cells,F,imu,SLC14A2,489,0.002577139064669609,0.014314928425357873
Cycling T cells,F,imu,SLC15A3,489,0.00032477255444973707,0.00408997955010225
Cycling T cells,F,imu,SLC15A4,489,0.039686623960733414,0.16155419222903886
Cycling T cells,F,imu,SLC16A10,489,0.0024444526061415672,0.014314928425357873
Cycling T cells,F,imu,SLC1A4,489,0.04589074105024338,0.20245398773006135
Cycling T cells,F,imu,SLC1A5,489,0.10711153596639633,0.36400817995910023
Cycling T cells,F,imu,SLC22A7,489,0.0,0.0
Cycling T cells,F,imu,SLC36A2,489,0.0,0.0
Cycling T cells,F,imu,SLC38A1,489,0.21108372509479523,0.5766871165644172
Cycling T cells,F,imu,SLC38A2,489,0.22693943977355957,0.556237218813906
Cycling T cells,F,imu,SLC38A3,489,0.0,0.0
Cycling T cells,F,imu,SLC38A4,489,0.00030265277018770576,0.002044989775051125
Cycling T cells,F,imu,SLC38A6,489,0.009477019309997559,0.05112474437627812
Cycling T cells,F,imu,SLC3A2,489,0.2489256113767624,0.6196319018404908
Cycling T cells,F,imu,SLC43A1,489,0.009134748950600624,0.05521472392638037
Cycling T cells,F,imu,SLC43A2,489,0.007908686064183712,0.024539877300613498
Cycling T cells,F,imu,SLC51A,489,0.0010103723034262657,0.00408997955010225
Cycling T cells,F,imu,SLC51B,489,0.0,0.0
Cycling T cells,F,imu,SLC5A1,489,0.0020789988338947296,0.00408997955010225
Cycling T cells,F,imu,SLC5A5,489,0.0,0.0
Cycling T cells,F,imu,SLC6A15,489,0.0,0.0
Cycling T cells,F,imu,SLC6A16,489,0.0019645316060632467,0.00408997955010225
Cycling T cells,F,imu,SLC7A10,489,0.0,0.0
Cycling T cells,F,imu,SLC7A11,489,0.0042696623131632805,0.018404907975460124
Cycling T cells,F,imu,SLC7A5,489,0.11343520134687424,0.34355828220858897
Cycling T cells,F,imu,SLC7A8,489,0.003001609817147255,0.012269938650306749
Cycling T cells,F,imu,SLCO1A2,489,0.0,0.0
Cycling T cells,F,imu,SLCO1B1,489,0.0,0.0
Cycling T cells,F,imu,SLCO1B3,489,0.0,0.0
Cycling T cells,F,imu,SLCO2B1,489,0.0016383257461711764,0.00408997955010225
Cycling T cells,F,imu,SLCO4A1,489,0.011149225756525993,0.05930470347648262
Cycling T cells,H,epi,ABCB1,11,0.033074382692575455,0.09090909090909091
Cycling T cells,H,epi,ABCB11,11,0.0,0.0
Cycling T cells,H,epi,ABCC1,11,0.0,0.0
Cycling T cells,H,epi,ABCC2,11,0.0,0.0
Cycling T cells,H,epi,ABCC3,11,0.0,0.0
Cycling T cells,H,epi,ABCC4,11,0.0,0.0
Cycling T cells,H,epi,SLC10A1,11,0.0,0.0
Cycling T cells,H,epi,SLC10A2,11,0.0,0.0
Cycling T cells,H,epi,SLC13A5,11,0.0,0.0
Cycling T cells,H,epi,SLC14A1,11,0.09529101103544235,0.09090909090909091
Cycling T cells,H,epi,SLC14A2,11,0.0,0.0
Cycling T cells,H,epi,SLC15A3,11,0.0,0.0
Cycling T cells,H,epi,SLC15A4,11,0.0,0.0
Cycling T cells,H,epi,SLC16A10,11,0.0,0.0
Cycling T cells,H,epi,SLC1A4,11,0.07664859294891357,0.18181818181818182
Cycling T cells,H,epi,SLC1A5,11,0.1412036418914795,0.2727272727272727
Cycling T cells,H,epi,SLC22A7,11,0.0,0.0
Cycling T cells,H,epi,SLC36A2,11,0.0,0.0
Cycling T cells,H,epi,SLC38A1,11,0.23023658990859985,0.36363636363636365
Cycling T cells,H,epi,SLC38A2,11,0.13243107497692108,0.2727272727272727
Cycling T cells,H,epi,SLC38A3,11,0.0,0.0
Cycling T cells,H,epi,SLC38A4,11,0.0,0.0
Cycling T cells,H,epi,SLC38A6,11,0.0,0.0
Cycling T cells,H,epi,SLC3A2,11,0.11102624237537384,0.2727272727272727
